barcode,product_name,brands,pnns_groups_1,nutriscore_grade,additives_n,fat_100g,proteins_100g,salt_100g,sodium_100g,sugars_100g,energy_100g,carbohydrates_100g,ingredients_from_palm_oil_n,ingredients_that_may_be_from_palm_oil_n,url_openfoodfact,pred_log_reg,pred_tree,pred_rand_for,pred_ada_boost,pred_grad_boost,pred_xg_boost,pred_log_reg_descr,pred_tree_descr,pred_rand_for_descr,pred_ada_boost_descr,pred_grad_boost_descr,pred_xg_boost_descr,nutri_descr
'856651007055,The good bean  bean chips  sweet chili,The Good Bean,Fruits and vegetables,C,0,21.43,14.29,1.34,0.536,7.14,1941.0,53.57,0,0,https://world-fr.openfoodfacts.org/produit/0856651007055,,,,,,,,,,,,,Qualité nutritionnelle moyenne
'856651007529,The Good Bean  Sweet Chili Bean Chips,The Good Bean  Llc,Salty snacks,,0,21.43,14.29,136.144,0.544576,7.14,1941.0,53.57,0,0,https://world-fr.openfoodfacts.org/produit/0856651007529,D,D,D,D,D,D,Mauvaise qualité nutritionnelle,Mauvaise qualité nutritionnelle,Mauvaise qualité nutritionnelle,Mauvaise qualité nutritionnelle,Mauvaise qualité nutritionnelle,Mauvaise qualité nutritionnelle,
'856757003012,Lynnae's gourmet pickles  mrs. pickles chips,Lynnae's Gourmet Pickles,Salty snacks,D,0,0.0,0.0,14.375,0.575,21.43,360.0,21.43,0,0,https://world-fr.openfoodfacts.org/produit/0856757003012,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'856757003036,Hot Mama Chips,Mrs. Pickles Gourmet,Salty snacks,D,0,0.0,0.0,14.375,0.575,21.43,360.0,21.43,0,0,https://world-fr.openfoodfacts.org/produit/0856757003036,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'856810006059,Oven baked pizza chips,Hello Delicious! Brands.,Composite foods,C,0,5.0,13.33,19.175,0.767,6.67,1674.0,76.67,0,0,https://world-fr.openfoodfacts.org/produit/0856810006059,,,,,,,,,,,,,Qualité nutritionnelle moyenne
'856823004004,Jackson's honest  potato chips  sea salt,Jackson's Honest,Salty snacks,D,0,32.14,7.14,1.34,0.536,0.0,2243.0,57.14,0,0,https://world-fr.openfoodfacts.org/produit/0856823004004,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'856823004110,Sweet potato chips  sweet potato,Jackson's Honest Chips,Salty snacks,E,0,32.14,3.57,1.34,0.536,14.29,2243.0,64.29,0,0,https://world-fr.openfoodfacts.org/produit/0856823004110,,,,,,,,,,,,,Très mauvaise qualité nutritionnelle
'856823004134,Purple heirloom potato chips,Jackson's Honest,Salty snacks,D,0,32.14,7.14,1.34,0.536,0.0,2243.0,57.14,0,0,https://world-fr.openfoodfacts.org/produit/0856823004134,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'856823004165,Organic coconut oil tortilla chips  blue corn,Jackson's Honest Chips,Salty snacks,D,0,25.0,7.14,0.715,0.286,0.0,2092.0,53.57,0,0,https://world-fr.openfoodfacts.org/produit/0856823004165,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'856823004172,Coconut oil tortilla chips  yellow corn,Jackson's Honest Chips,Salty snacks,D,0,25.0,7.14,0.715,0.286,0.0,1941.0,57.14,0,0,https://world-fr.openfoodfacts.org/produit/0856823004172,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'856823004233,Sea salt potato chips  sea salt,Jackson's Honest Chips,Salty snacks,D,0,32.14,7.14,1.34,0.536,0.0,2243.0,57.14,0,0,https://world-fr.openfoodfacts.org/produit/0856823004233,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'856823004295,Jackson's honest  sweet potato chips,Jackson's Honest,Salty snacks,E,0,32.14,3.57,1.34,0.536,14.29,2243.0,64.29,0,0,https://world-fr.openfoodfacts.org/produit/0856823004295,,,,,,,,,,,,,Très mauvaise qualité nutritionnelle
'856823004301,Red heirloom potato chips  red heirloom,Jackson's Honest,Salty snacks,D,0,32.14,7.14,1.34,0.536,0.0,2243.0,57.14,0,0,https://world-fr.openfoodfacts.org/produit/0856823004301,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'856916005024,Fruit chips,Sunkist Growers  Inc.,unknown,C,0,0.0,0.0,0.0,0.0,62.5,1569.0,83.93,0,0,https://world-fr.openfoodfacts.org/produit/0856916005024,,,,,,,,,,,,,Qualité nutritionnelle moyenne
'857262005003,Queen Of Kale  Kale Chips  Sour Cream & Onion Flavored,Foodist Monk Llc,Salty snacks,D,0,28.27,10.6,11.475,0.459,24.73,1920.0,42.4,0,0,https://world-fr.openfoodfacts.org/produit/0857262005003,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'857262005010,Queen Of Kale  Kale Chips  Spicy Pepper,Foodist Monk Llc,Salty snacks,D,0,28.27,10.6,11.475,0.459,21.2,1920.0,38.87,0,0,https://world-fr.openfoodfacts.org/produit/0857262005010,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'857262005027,Queen Of Kale  Kale Chips  Sweet Potato Pie,Foodist Monk Llc,Salty snacks,D,0,21.2,10.6,1.105,0.442,21.2,1774.0,49.47,0,0,https://world-fr.openfoodfacts.org/produit/0857262005027,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'857262005034,Queen Of Kale  Kale Chips  Lemon Krunch,Foodist Monk Llc,Salty snacks,D,0,28.27,10.6,1.06,0.424,21.2,1920.0,38.87,0,0,https://world-fr.openfoodfacts.org/produit/0857262005034,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'857262005058,Queen Of Kale  Kale Chips  Spicy Pepper,Foodist Monk Llc,Salty snacks,,0,28.57,10.71,117.856,0.471424,21.43,1941.0,39.29,0,0,https://world-fr.openfoodfacts.org/produit/0857262005058,D,D,D,D,D,D,Mauvaise qualité nutritionnelle,Mauvaise qualité nutritionnelle,Mauvaise qualité nutritionnelle,Mauvaise qualité nutritionnelle,Mauvaise qualité nutritionnelle,Mauvaise qualité nutritionnelle,
'857279006017,Sea Salted Kettle Chips,Hen Of The Woods,Salty snacks,D,0,28.57,7.14,14.275,0.571,3.57,2243.0,53.57,0,0,https://world-fr.openfoodfacts.org/produit/0857279006017,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'857509003083,Off The Cob  Sweet Corn Tortilla Chips,Sweet! Corn Tortilla Chips Inc.,Salty snacks,C,0,25.0,7.14,0.715,0.286,7.14,2092.0,67.86,0,0,https://world-fr.openfoodfacts.org/produit/0857509003083,,,,,,,,,,,,,Qualité nutritionnelle moyenne
'857776002192,Kettle cooked potato chips,The Great Lakes Potato Chip Company Llc,Salty snacks,D,0,35.71,7.14,1.25,0.5,0.0,2389.0,50.0,0,0,https://world-fr.openfoodfacts.org/produit/0857776002192,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'857776002215,Great Lakes Potato Chip Co.  Kettle Cooked Barbeque Potato Chips,Great Lakes Potato Chip Company,Salty snacks,D,0,31.79,7.18,17.625,0.705,0.0,2360.0,53.85,0,0,https://world-fr.openfoodfacts.org/produit/0857776002215,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'857776002239,Kettle cooked potato chips,Kettle   Great Lakes,Salty snacks,D,0,39.29,7.14,10.275,0.411,0.0,2389.0,46.43,0,0,https://world-fr.openfoodfacts.org/produit/0857776002239,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'857776002246,Kettle cooked potato chip,Kettle   Great Lakes Potato Chip Co.,unknown,D,0,39.29,7.14,1.965,0.786,3.57,2389.0,46.43,0,0,https://world-fr.openfoodfacts.org/produit/0857776002246,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'857776002253,Kettle cooked potato chip,Kettle   Great Lakes Potato Chip Co,unknown,D,0,35.71,7.14,1.25,0.5,0.0,2389.0,50.0,0,0,https://world-fr.openfoodfacts.org/produit/0857776002253,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'857776002369,Kettle cooked potato chip,Kettle   Great Lake Potato Chip Co.,unknown,D,0,32.14,7.14,1.785,0.714,0.0,2243.0,53.57,0,0,https://world-fr.openfoodfacts.org/produit/0857776002369,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'857776002376,Great Lakes Potato Chip Co.  Sea Salt Pepper & Onion Chips,Great Lakes Potato Chip Company,Salty snacks,D,0,31.79,7.18,17.625,0.705,0.0,2360.0,53.85,0,0,https://world-fr.openfoodfacts.org/produit/0857776002376,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'857776002451,Great Lakes Brewing Co  Potato Chips  Cinnamon & Sugar,The Great Lakes Potato Chip Company Llc,Salty snacks,D,0,32.14,10.71,0.8025,0.321,10.71,2243.0,53.57,0,0,https://world-fr.openfoodfacts.org/produit/0857776002451,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'857776002574,Great Lakes Potato Chip Co.  Original Potato Chips,The Great Lakes Potato Chip Company Llc,Salty snacks,D,0,39.29,7.14,10.275,0.411,0.0,2389.0,46.43,0,0,https://world-fr.openfoodfacts.org/produit/0857776002574,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'857776002581,Great Lakes  Kettle Cooked Potato Chips  Barbeque,The Great Lakes Potato Chip Company Llc,Salty snacks,D,0,39.29,7.14,10.275,0.411,0.0,2389.0,46.43,0,0,https://world-fr.openfoodfacts.org/produit/0857776002581,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'857776002673,Potato Chip,The Great Lakes Potato Chip Company Llc,unknown,C,0,35.9,7.69,1.27,0.508,0.0,2326.0,48.72,0,0,https://world-fr.openfoodfacts.org/produit/0857776002673,,,,,,,,,,,,,Qualité nutritionnelle moyenne
'857900005044,Popcorn Chips,Awesome Organics!,unknown,C,0,14.13,10.6,15.025,0.601,0.0,1774.0,63.6,0,0,https://world-fr.openfoodfacts.org/produit/0857900005044,,,,,,,,,,,,,Qualité nutritionnelle moyenne
'857900005051,Popcorn Chips,Awesome Organics!,unknown,C,0,14.13,7.07,16.775,0.671,7.07,1774.0,67.14,0,0,https://world-fr.openfoodfacts.org/produit/0857900005051,,,,,,,,,,,,,Qualité nutritionnelle moyenne
'857900005068,Organic Popcorn Chips,Awesome Organics!,Salty snacks,D,0,17.67,10.6,22.975,0.919,3.53,1774.0,60.07,0,0,https://world-fr.openfoodfacts.org/produit/0857900005068,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'858403004008,Charley's chips  fresh tortilla chips,Charley's Chips,Salty snacks,D,0,32.14,7.14,0.8475,0.339,0.0,2243.0,60.71,0,0,https://world-fr.openfoodfacts.org/produit/0858403004008,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'858403004114,Fresh Tortilla Chips,Charley's,Salty snacks,D,0,32.14,7.14,0.8475,0.339,0.0,2243.0,60.71,0,0,https://world-fr.openfoodfacts.org/produit/0858403004114,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'858403004169,Rebel Potato Chips,Charley's Food Design  Ltd.,Salty snacks,D,0,32.14,7.14,1.875,0.75,3.57,2243.0,60.71,0,0,https://world-fr.openfoodfacts.org/produit/0858403004169,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'858582002154,Don Elio  Sweet Tamarind,Chip Choice,unknown,C,0,0.0,3.0,0.0,0.0,49.0,1314.0,74.0,0,0,https://world-fr.openfoodfacts.org/produit/0858582002154,,,,,,,,,,,,,Qualité nutritionnelle moyenne
'858641003009,Veggie Chips,The Daily Crave,unknown,C,0,21.43,3.57,16.075,0.643,3.57,1941.0,64.29,0,0,https://world-fr.openfoodfacts.org/produit/0858641003009,,,,,,,,,,,,,Qualité nutritionnelle moyenne
'858641003238,Lentil chips,Natural Intentions  Inc.,Fruits and vegetables,C,0,16.07,10.71,21.425,0.857,0.0,1494.0,42.86,0,0,https://world-fr.openfoodfacts.org/produit/0858641003238,,,,,,,,,,,,,Qualité nutritionnelle moyenne
'858641003443,Himalayan pink salt flavored lentil chips  himalayan pink salt,Natural Intentions  Inc.,Salty snacks,D,0,25.0,14.29,21.425,0.857,0.0,2092.0,60.71,0,0,https://world-fr.openfoodfacts.org/produit/0858641003443,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'858660005039,Wildway  Java Chip,Wildway  Llc,unknown,,0,40.0,14.0,0.08128,0.032512,8.0,2092.0,32.0,0,0,https://world-fr.openfoodfacts.org/produit/0858660005039,C,C,C,B,C,C,Qualité nutritionnelle moyenne,Qualité nutritionnelle moyenne,Qualité nutritionnelle moyenne,Bonne qualité nutritionnelle,Qualité nutritionnelle moyenne,Qualité nutritionnelle moyenne,
'859546004221,America's First Kettle Chip,The Original Saratoga Chips,unknown,D,0,28.57,7.14,2.5,1.0,7.14,2389.0,57.14,0,0,https://world-fr.openfoodfacts.org/produit/0859546004221,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'859546004269,Dark Russets Chips,Saratoga Chips Llc,unknown,C,0,28.57,7.14,0.9825,0.393,0.0,2243.0,57.14,0,0,https://world-fr.openfoodfacts.org/produit/0859546004269,,,,,,,,,,,,,Qualité nutritionnelle moyenne
'859546004603,Saratoga chips  america's first kettle chip  all natural red  white  and blue potato chips  old glories,Saratoga Chips,unknown,C,0,28.57,7.14,0.9825,0.393,0.0,2092.0,57.14,0,0,https://world-fr.openfoodfacts.org/produit/0859546004603,,,,,,,,,,,,,Qualité nutritionnelle moyenne
'859546004610,Saratoga Chips  The Original Sweet Potatoes Chips  Himalayan Salt,Saratoga Chips Llc,Salty snacks,C,0,32.14,3.57,0.9825,0.393,7.14,2243.0,57.14,0,0,https://world-fr.openfoodfacts.org/produit/0859546004610,,,,,,,,,,,,,Qualité nutritionnelle moyenne
'859546004634,The Original Saratoga Chips  Wavy Kettle Chips,Saratoga Chips Llc,unknown,C,0,28.57,7.14,0.8925,0.357,0.0,2243.0,53.57,0,0,https://world-fr.openfoodfacts.org/produit/0859546004634,,,,,,,,,,,,,Qualité nutritionnelle moyenne
'859546004924,Saratoga chips,Saratoga Chips,Salty snacks,D,0,28.57,7.14,1.74,0.696,7.14,2389.0,57.14,0,0,https://world-fr.openfoodfacts.org/produit/0859546004924,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'859908003008,Coconut chips,Dang,Salty snacks,E,0,42.86,3.57,14.275,0.571,35.71,2540.0,50.0,0,0,https://world-fr.openfoodfacts.org/produit/0859908003008,,,,,,,,,,,,,Très mauvaise qualité nutritionnelle
'859908003015,Original recipe coconut chips,Dang,Salty snacks,E,0,42.86,3.57,14.275,0.571,35.71,2540.0,50.0,0,0,https://world-fr.openfoodfacts.org/produit/0859908003015,,,,,,,,,,,,,Très mauvaise qualité nutritionnelle
'859908003022,Coconut chips,Dang,Salty snacks,E,0,45.0,5.0,1.375,0.55,35.0,2510.0,50.0,0,0,https://world-fr.openfoodfacts.org/produit/0859908003022,,,,,,,,,,,,,Très mauvaise qualité nutritionnelle
'859908003039,Toasted coconut chips,Dang  Dang Foods Llc,Salty snacks,E,0,57.14,7.14,16.075,0.643,10.71,2841.0,32.14,0,0,https://world-fr.openfoodfacts.org/produit/0859908003039,,,,,,,,,,,,,Très mauvaise qualité nutritionnelle
'859908003046,Caramel sea salt coconut chips,Dang,Salty snacks,E,0,35.71,3.57,16.975,0.679,35.71,2389.0,53.57,0,0,https://world-fr.openfoodfacts.org/produit/0859908003046,,,,,,,,,,,,,Très mauvaise qualité nutritionnelle
'859908003053,Coconut chips,Dang Foods Llc,Salty snacks,E,0,46.43,7.14,1.115,0.446,32.14,2540.0,46.43,0,0,https://world-fr.openfoodfacts.org/produit/0859908003053,,,,,,,,,,,,,Très mauvaise qualité nutritionnelle
'859908003084,Coconut chips,Dang,Salty snacks,E,0,35.71,3.57,16.075,0.643,35.71,2389.0,53.57,0,0,https://world-fr.openfoodfacts.org/produit/0859908003084,,,,,,,,,,,,,Très mauvaise qualité nutritionnelle
'859908003121,Lightly salted coconut chips,Dang,Salty snacks,E,0,53.57,7.14,16.525,0.661,3.57,2690.0,35.71,0,0,https://world-fr.openfoodfacts.org/produit/0859908003121,,,,,,,,,,,,,Très mauvaise qualité nutritionnelle
'859908003183,Dang  Toasted Coconut Chips  Savory Bacon,Dang Foods Llc,Salty snacks,E,0,39.29,3.57,46.425,1.857,39.29,2318.0,50.0,0,0,https://world-fr.openfoodfacts.org/produit/0859908003183,,,,,,,,,,,,,Très mauvaise qualité nutritionnelle
'859908003206,Dang  toasted coconut chips savory bacon,Dang,Salty snacks,E,0,39.29,3.57,46.425,1.857,39.29,2318.0,50.0,0,0,https://world-fr.openfoodfacts.org/produit/0859908003206,,,,,,,,,,,,,Très mauvaise qualité nutritionnelle
'859908003336,Coconut chips made from sliced toasted coconuts,Dang,Salty snacks,E,0,46.43,7.14,1.115,0.446,32.14,2540.0,46.43,0,0,https://world-fr.openfoodfacts.org/produit/0859908003336,,,,,,,,,,,,,Très mauvaise qualité nutritionnelle
'859908003503,Coconut crunch sticky-rice chips,,Salty snacks,E,0,21.43,3.57,1.115,0.446,21.43,2092.0,67.86,0,0,https://world-fr.openfoodfacts.org/produit/0859908003503,,,,,,,,,,,,,Très mauvaise qualité nutritionnelle
'859941005496,Sexy Chips  Kettle Potato Chips  Nantucket Salted,Sexy Pop Llc,unknown,C,0,28.57,7.14,10.725,0.429,0.0,2092.0,57.14,0,0,https://world-fr.openfoodfacts.org/produit/0859941005496,,,,,,,,,,,,,Qualité nutritionnelle moyenne
'859941005502,Sexy Chips  Nantucket Salted Kettle Potato Chips,Sexy Pop Llc,unknown,C,0,28.57,7.14,10.725,0.429,0.0,2092.0,57.14,0,0,https://world-fr.openfoodfacts.org/produit/0859941005502,,,,,,,,,,,,,Qualité nutritionnelle moyenne
'859941005571,Sexy chips  kettle potato chips  spinach & matcha tea  spinach & matcha tea,Sexy Pop Llc,Salty snacks,D,0,28.57,7.14,0.9825,0.393,3.57,2389.0,64.29,0,0,https://world-fr.openfoodfacts.org/produit/0859941005571,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'859941005632,Sexy Chips  Gourmet Kettle Potato Chips,Sexy Pop Llc,unknown,C,0,28.57,10.71,10.725,0.429,0.0,2092.0,57.14,0,0,https://world-fr.openfoodfacts.org/produit/0859941005632,,,,,,,,,,,,,Qualité nutritionnelle moyenne
'859941005649,Sexy Chips  Incredible Oatbran  Kettle Potato Chips,Sexy Pop Llc,Salty snacks,,0,28.57,10.71,108.966,0.435864,0.0,2092.0,57.14,0,0,https://world-fr.openfoodfacts.org/produit/0859941005649,D,C,D,D,D,C,Mauvaise qualité nutritionnelle,Qualité nutritionnelle moyenne,Mauvaise qualité nutritionnelle,Mauvaise qualité nutritionnelle,Mauvaise qualité nutritionnelle,Qualité nutritionnelle moyenne,
'861353000037,Apple Chips,Nature's Treats,Salty snacks,,0,0.0,0.0,0.0,0.0,48.39,946.0,54.84,0,0,https://world-fr.openfoodfacts.org/produit/0861353000037,C,D,D,D,D,D,Qualité nutritionnelle moyenne,Mauvaise qualité nutritionnelle,Mauvaise qualité nutritionnelle,Mauvaise qualité nutritionnelle,Mauvaise qualité nutritionnelle,Mauvaise qualité nutritionnelle,
'861496000000,Jicama slices chips,Orto Foods Llc,unknown,C,0,5.77,7.69,1.01,0.404,26.92,1611.0,80.77,0,0,https://world-fr.openfoodfacts.org/produit/0861496000000,,,,,,,,,,,,,Qualité nutritionnelle moyenne
'861496000017,Jikachips  Jicama Chips  Sea Salt,Orto Foods Llc,Salty snacks,D,0,5.77,7.69,19.225,0.769,26.92,1611.0,76.92,0,0,https://world-fr.openfoodfacts.org/produit/0861496000017,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'861496000024,Jica Chips  Jicama Chips  Cinnamon Sugar,Orto Foods Llc,unknown,C,0,5.77,7.69,0.6725,0.269,23.08,1611.0,80.77,0,0,https://world-fr.openfoodfacts.org/produit/0861496000024,,,,,,,,,,,,,Qualité nutritionnelle moyenne
'861496000048,Jica Chips  Spicy Soy Ginger,Orto Foods Llc,Salty snacks,D,0,5.77,7.69,1.635,0.654,26.92,1611.0,76.92,0,0,https://world-fr.openfoodfacts.org/produit/0861496000048,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'862112310169,Republic  Kettle Plantain Chips  Naturally Sweet Maduritos,Plantain Republic Exportplantain S A.,Salty snacks,D,0,21.43,3.57,0.0725,0.029,14.29,1971.0,64.29,0,0,https://world-fr.openfoodfacts.org/produit/0862112310169,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'862285000003,Corn Chips,Las Delicias,Salty snacks,C,0,25.0,7.14,106.934,0.427736,0.0,2046.0,64.29,0,0,https://world-fr.openfoodfacts.org/produit/0862285000003,,,,,,,,,,,,,Qualité nutritionnelle moyenne
'862944000016,Chips,Taco Chips,Salty snacks,,0,21.43,7.14,0.86106,0.344424,0.0,2092.0,67.86,0,0,https://world-fr.openfoodfacts.org/produit/0862944000016,C,C,C,C,C,C,Qualité nutritionnelle moyenne,Qualité nutritionnelle moyenne,Qualité nutritionnelle moyenne,Qualité nutritionnelle moyenne,Qualité nutritionnelle moyenne,Qualité nutritionnelle moyenne,
'862944000023,Taco chips  beans & rice chips  bean & rice,Taco Chips,Composite foods,B,0,21.43,10.71,0.8475,0.339,3.57,2243.0,64.29,0,0,https://world-fr.openfoodfacts.org/produit/0862944000023,,,,,,,,,,,,,Bonne qualité nutritionnelle
'862944000030,Taco Chips,Taco Dippers,unknown,B,0,21.43,7.14,0.8475,0.339,0.0,2092.0,67.86,0,0,https://world-fr.openfoodfacts.org/produit/0862944000030,,,,,,,,,,,,,Bonne qualité nutritionnelle
'862944000047,Taco chips  multigrain chips,Taco Chips,Composite foods,C,0,21.43,7.14,0.8475,0.339,7.14,2092.0,67.86,0,0,https://world-fr.openfoodfacts.org/produit/0862944000047,,,,,,,,,,,,,Qualité nutritionnelle moyenne
'862950000000,Rue farms  rustic potato chips,Rue Farms,Salty snacks,D,0,28.57,7.14,14.275,0.571,0.0,2243.0,57.14,0,0,https://world-fr.openfoodfacts.org/produit/0862950000000,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'862950000031,Rustic Potato Chips,Rue Farms,Salty snacks,D,0,32.14,7.14,33.025,1.321,0.0,2243.0,57.14,0,0,https://world-fr.openfoodfacts.org/produit/0862950000031,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'862950000048,Rue farms  rustic potato chips,Rue Farms,Salty snacks,D,0,28.57,7.14,16.075,0.643,0.0,2243.0,57.14,0,0,https://world-fr.openfoodfacts.org/produit/0862950000048,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'862950000062,Rustic Potato Chips,Rue Farms,Salty snacks,D,0,28.57,7.14,14.275,0.571,0.0,2243.0,57.14,0,0,https://world-fr.openfoodfacts.org/produit/0862950000062,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'862950000093,Rue farms  rustic potato chips  pink himalayan salt,Rue Farms,Salty snacks,D,0,28.57,7.14,16.075,0.643,0.0,2243.0,57.14,0,0,https://world-fr.openfoodfacts.org/produit/0862950000093,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'865308000035,Salt & Vinegar Chips!,Messy Brine,Salty snacks,D,0,0.0,0.0,3.615,1.446,7.14,180.0,10.71,0,0,https://world-fr.openfoodfacts.org/produit/0865308000035,,,,,,,,,,,,,Mauvaise qualité nutritionnelle
'866471000112,Appleooz  Crunchy Apple Chips  Original,1908 Brands  Inc.,Salty snacks,,0,0.0,0.0,0.0,0.0,50.0,1393.0,83.33,0,0,https://world-fr.openfoodfacts.org/produit/0866471000112,C,D,C,D,C,D,Qualité nutritionnelle moyenne,Mauvaise qualité nutritionnelle,Qualité nutritionnelle moyenne,Mauvaise qualité nutritionnelle,Qualité nutritionnelle moyenne,Mauvaise qualité nutritionnelle,
'867350000001,Got Snackse  Roasted Coconut Chips,Naturals Snacks Llc,Salty snacks,,0,45.0,5.0,1.27,0.508,35.0,2510.0,45.0,0,0,https://world-fr.openfoodfacts.org/produit/0867350000001,E,E,E,E,E,E,Très mauvaise qualité nutritionnelle,Très mauvaise qualité nutritionnelle,Très mauvaise qualité nutritionnelle,Très mauvaise qualité nutritionnelle,Très mauvaise qualité nutritionnelle,Très mauvaise qualité nutritionnelle,
'867350000025,Got Snackse  Roasted Coconut Chips  Sweet & Spicy Lemongrass,Naturals Snacks Llc,Salty snacks,E,0,45.0,5.0,2.375,0.95,25.0,2615.0,45.0,0,0,https://world-fr.openfoodfacts.org/produit/0867350000025,,,,,,,,,,,,,Très mauvaise qualité nutritionnelle
'867350000032,Got Snackse  Roasted Coconut Chips  Cinnamon Honey,Naturals Snacks Llc,Salty snacks,E,0,45.0,5.0,1.25,0.5,35.0,2510.0,45.0,0,0,https://world-fr.openfoodfacts.org/produit/0867350000032,,,,,,,,,,,,,Très mauvaise qualité nutritionnelle
